Year	Day	Time	OutHum	WindSpeed	Rain	SolarRad	TempOut	Consumption
2015	228	14	61	2	0	824	30.1111111111111	6762.11631431207
2015	228	14.5	63	1	0	542	29.7222222222222	6676.76752988065
2015	228	15	66	3	0	446	29.5	6522.04117889271
2015	228	15.5	68	7	0	344	28.6666666666667	6443.16287317941
2015	228	16	69	5	0	315	28.7777777777778	6386.44318573918
2015	228	16.5	72	5	0	157	27.5	6275.20047707716
2015	228	17	73	8	0	175	26.7222222222222	6139.69929655816
2015	228	17.5	77	9	0	66	25.5555555555556	6016.12359255943
2015	228	18	79	9	0	21	24.6111111111111	5857.38872064836
2015	228	18.5	80	8	0	2	24.1666666666667	5629.06216035911
2015	228	19	79	8	0	0	24.2777777777778	5430.58847990282
2015	228	19.5	82	9	0	0	23.6666666666667	5295.43695144875
2015	228	20	82	9	0	0	23.5555555555556	4859.29857432156
2015	228	20.5	82	9	0	0	23.4444444444444	3847.67399406683
2015	228	21	82	8	0	0	23.4444444444444	2743.08071395828
2015	228	21.5	82	6	0	0	23.4444444444444	2074.32366079192
2015	228	22	81	7	0	0	23.6666666666667	1798.34059772468
2015	228	22.5	80	4	0	0	23.7777777777778	1735.48658815773
2015	228	23	80	2	0	0	23.9444444444444	1731.65306010819
2015	228	23.5	89	0	0	0	22.3333333333333	1678.74383182172
2015	229	0	90	0	0	0	22.0555555555556	1627.17591784235
2015	229	0.5	91	1	0	0	22.2777777777778	1638.25106697003
2015	229	1	91	0	0	0	22.3888888888889	1658.29676873005
2015	229	1.5	92	0	0	0	21.8888888888889	1630.78298429687
2015	229	2	94	0	0	0	21.5555555555556	1602.72382071631
2015	229	2.5	94	0	0	0	21.2222222222222	1625.29100580244
2015	229	3	96	0	0	0	20.8333333333333	1662.74260457115
2015	229	3.5	97	0	0	0	20.6666666666667	1671.39888685743
2015	229	4	97	0	0	0	20.6111111111111	1662.74260457115
2015	229	4.5	98	0	0	0	20.3888888888889	1692.52195398137
2015	229	5	99	0	0	0	20.2777777777778	1938.3844267193
2015	229	5.5	98	0	0	0	20.2222222222222	2514.9978628663
2015	229	6	99	0	0	0	19.9444444444444	3163.21220094217
2015	229	6.5	100	0	0	10	19.8888888888889	3581.73013998514
2015	229	7	99	0	0	46	20.1111111111111	3674.48332266859
2015	229	7.5	98	0	0	71	20.8333333333333	3438.59536058791
2015	229	8	94	0	0	232	22.0555555555556	3038.72879739139
2015	229	8.5	90	0	0	241	23.0555555555556	2653.47781820605
2015	229	9	85	0	0	474	24.4444444444444	2349.62424202099
2015	229	9.5	78	1	0	574	25.5555555555556	2165.90251491821
2015	229	10	75	1	0	672	26.2222222222222	2140.66995748932
2015	229	10.5	70	1	0	754	27.3888888888889	2277.44452998262
2015	229	11	66	1	0	819	28.6111111111111	2440.76387676353
2015	229	11.5	65	2	0	928	29.2777777777778	2505.29901359894
2015	229	12	66	2	0	395	28.5	2525.23475774442
2015	229	12.5	64	1	0	594	29.5	2579.62692260057
2015	229	13	60	2	0	902	30.7222222222222	2667.50150465959
2015	229	13.5	59	5	0	896	30.7222222222222	2764.1273491132
2015	229	14	59	7	0	860	30.5	2829.77451285972
2015	229	14.5	59	8	0	764	30.2222222222222	2851.8016271436
2015	229	15	61	8	0	687	29.7222222222222	2940.9204088872
2015	229	15.5	63	10	0	618	28.8888888888889	3138.5279896326
2015	229	16	66	11	0	500	27.8888888888889	3085.41007372293
2015	229	16.5	69	14	0	435	26.7777777777778	2520.25225511861
2015	229	17	73	12	0	277	25.4444444444444	1973.9511134481
2015	229	17.5	75	13	0	114	24.8888888888889	1951.32206816426
2015	229	18	78	11	0	51	24.2222222222222	2060.64491234954
2015	229	18.5	78	9	0	3	24.1666666666667	1854.66035313615
2015	229	19	78	10	0	0	24.1111111111111	1560.48838022586
2015	229	19.5	79	10	0	0	23.7777777777778	1477.87597157347
2015	229	20	79	9	0	0	23.7777777777778	1522.69877557652
2015	229	20.5	79	7	0	0	23.8333333333333	1548.97330663333
2015	229	21	80	9	0	0	23.5555555555556	1547.15087270256
2015	229	21.5	82	8	0	0	23.2777777777778	1539.1141236113
2015	229	22	85	10	0	0	22.8888888888889	1536.03628309982
2015	229	22.5	82	7	0	0	23.3333333333333	1542.46447788821
2015	229	23	81	5	0	0	23.4444444444444	1547.15087270256
2015	229	23.5	83	6	0	0	22.7222222222222	1539.75583802278
2015	230	0	87	4	0	0	22.5555555555556	1529.36752933817
2015	230	0.5	87	2	0	0	22.2777777777778	1525.01086400209
2015	230	1	85	0	0	0	22.3333333333333	1516.03002181487
2015	230	1.5	81	0	0	0	22.5555555555556	1492.78111780707
2015	230	2	91	0	0	0	21.2777777777778	1469.34874548333
2015	230	2.5	90	0	0	0	21.2777777777778	1461.94601984471
2015	230	3	92	0	0	0	21	1471.57166340388
2015	230	3.5	94	0	0	0	20.7777777777778	1493.31061907845
2015	230	4	94	0	0	0	20.7777777777778	1513.80710389432
2015	230	4.5	96	0	0	0	20.2222222222222	1519.28061729565
2015	230	5	97	0	0	0	20	1502.69251429157
2015	230	5.5	97	0	0	0	19.8333333333333	1458.50377553154
2015	230	6	96	0	0	0	19.2777777777778	1380.43202866134
2015	230	6.5	97	0	0	8	19.1666666666667	1255.23179264682
2015	230	7	98	0	0	32	19.5555555555556	1042.54850473779
2015	230	7.5	97	0	0	118	20.1666666666667	727.546817043252
2015	230	8	90	0	0	249	22.2777777777778	424.577322824985
2015	230	8.5	86	1	0	356	23.2777777777778	246.517281991113
2015	230	9	82	1	0	473	24.6111111111111	171.164679882324
2015	230	9.5	75	1	0	571	25.5555555555556	145.854895532088
2015	230	10	74	1	0	640	26.2222222222222	131.15215731243
2015	230	10.5	72	2	0	700	26.7222222222222	100.910015110707
2015	230	11	68	1	0	766	27.9444444444444	68.9104555370395
2015	230	11.5	66	1	0	813	28.9444444444444	52.360071013904
2015	230	12	62	1	0	848	30.1111111111111	42.2354404904436
2015	230	12.5	61	2	0	861	29.8888888888889	25.5881715767441
2015	230	13	59	2	0	864	30.3888888888889	0
2015	230	13.5	57	1	0	843	31.1666666666667	0
2015	230	14	54	1	0	796	32.4444444444444	48.9041942520925
2015	230	14.5	52	2	0	787	32.5	265.382464425703
2015	230	15	53	2	0	695	32.6111111111111	566.844069740164
2015	230	15.5	56	3	0	368	31.8888888888889	866.515670736562
2015	230	16	58	6	0	498	31.0555555555556	1113.68187819538
2015	230	16.5	61	7	0	384	30.5	1280.40116924733
2015	230	17	67	9	0	91	28.3888888888889	1393.76953618464
2015	230	17.5	68	8	0	159	28.2222222222222	1484.2182422018
2015	230	18	71	8	0	43	27.0555555555556	1540.48211894092
2015	230	18.5	66	8	0	4	26.6666666666667	1549.91414059333
2015	230	19	61	7	0	0	26.7777777777778	1536.03628309982
2015	230	19.5	61	7	0	0	26.8333333333333	1525.39627552204
2015	230	20	64	7	0	0	26.5	1520.47585765597
2015	230	20.5	61	8	0	0	26.4444444444444	1519.98223276633
2015	230	21	62	7	0	0	26.1666666666667	1531.59044725872
2015	230	21.5	63	6	0	0	25.9444444444444	1561.15470353925
2015	230	22	63	6	0	0	25.7222222222222	1598.27798487521
2015	230	22.5	70	2	0	0	24.2777777777778	1628.0607616192
2015	230	23	67	2	0	0	24.9444444444444	1633.844671604
2015	230	23.5	78	0	0	0	22.7222222222222	1608.79911767806
2015	231	0	77	0	0	0	22.8888888888889	1587.16339527246
2015	231	0.5	80	0	0	0	22.3888888888889	1598.09977985751
2015	231	1	83	0	0	0	21.8333333333333	1609.39257447796
2015	231	1.5	81	0	0	0	21.8888888888889	1590.13686058353
2015	231	2	84	0	0	0	21.7777777777778	1576.04880566971
2015	231	2.5	87	0	0	0	21.1111111111111	1600.7334303921
2015	231	3	88	0	0	0	20.7777777777778	1622.73008200125
2015	231	3.5	90	0	0	0	20.5	1612.4356172832
2015	231	4	92	0	0	0	20.3333333333333	1662.74260457115
2015	231	4.5	92	0	0	0	20.5	1885.13361111186
2015	231	5	88	1	0	0	20.6666666666667	2342.95548825934
2015	231	5.5	89	1	0	0	20.8888888888889	3022.5071186
2015	231	6	94	0	0	0	20.1666666666667	3650.03122554254
2015	231	6.5	92	0	0	11	19.8333333333333	3993.79492525132
2015	231	7	94	0	0	58	20.1111111111111	4250.21906409095
2015	231	7.5	91	0	0	129	20.7222222222222	4643.87885966057
2015	231	8	86	0	0	197	21.9444444444444	5083.81328429708
2015	231	8.5	83	0	0	251	22.4444444444444	5414.44760842594
2015	231	9	81	0	0	303	23.1111111111111	5537.28854008921
2015	231	9.5	76	0	0	460	24.6111111111111	5429.3725635218
2015	231	10	71	1	0	550	26.0555555555556	5312.77383011369
2015	231	10.5	67	1	0	725	27.3888888888889	5374.06875442462
2015	231	11	66	1	0	759	28.0555555555556	5412.80513653843
2015	231	11.5	65	1	0	557	28.6666666666667	5239.9747291333
2015	231	12	58	1	0	918	29.9444444444444	5099.37370974092
2015	231	12.5	55	1	0	914	31.0555555555556	5239.80274304941
2015	231	13	52	1	0	986	31.6111111111111	5497.27601751931
2015	231	13.5	49	1	0	930	32.6111111111111	5664.67550130802
2015	231	14	49	2	0	723	32.3333333333333	5775.14075758802
2015	231	14.5	47	1	0	506	32.4444444444444	5904.01874581685
2015	231	15	45	1	0	530	32.2222222222222	6055.22841557728
2015	231	15.5	47	2	0	630	32.5555555555556	6206.18906381942
2015	231	16	45	2	0	599	32.6666666666667	6299.74938683774
2015	231	16.5	52	1	0	286	31.3888888888889	6281.41905235698
2015	231	17	54	1	0	229	30.6666666666667	6141.92221447871
2015	231	17.5	61	1	0	39	29.2222222222222	5902.0098959595
2015	231	18	68	4	0	20	27.3888888888889	5657.32610779889
2015	231	18.5	71	6	0	3	26.5555555555556	5494.94882311452
2015	231	19	72	7	0	0	25.9444444444444	5392.79887525348
2015	231	19.5	73	7	0	0	25.7222222222222	5251.89787633539
2015	231	20	74	7	0	0	25.3333333333333	4774.82769334067
2015	231	20.5	77	9	0	0	24.8888888888889	3773.87961417038
2015	231	21	76	7	0	0	24.7777777777778	2698.62235554729
2015	231	21.5	75	5	0	0	25	2031.25410263666
2015	231	22	76	3	0	0	24.8888888888889	1747.21348555203
2015	231	22.5	82	0	0	0	23.5555555555556	1692.57987100375
2015	231	23	88	0	0	0	22.5	1702.75512714104
2015	231	23.5	90	0	0	0	22.1666666666667	1654.47658213381
2015	232	0	90	0	0	0	22.2222222222222	1600.50090279576
2015	232	0.5	90	0	0	0	22.2222222222222	1608.1735619536
2015	232	1	91	0	0	0	22	1627.17591784235
2015	232	1.5	92	0	0	0	21.8333333333333	1603.63984468804
2015	232	2	93	0	0	0	21.7777777777778	1587.16339527246
2015	232	2.5	93	0	0	0	21.6111111111111	1623.06364603937
2015	232	3	91	0	0	0	21.5555555555556	1636.06758952455
2015	232	3.5	90	0	0	0	21.3888888888889	1582.96806196778
2015	232	4	96	0	0	0	20.6111111111111	1669.4113583328
2015	232	4.5	96	0	0	0	20.1666666666667	2069.31246880821
2015	232	5	95	0	0	0	20.1666666666667	2580.80770575816
2015	232	5.5	95	0	0	0	19.8888888888889	3001.30728635964
2015	232	6	96	0	0	0	19.7222222222222	3501.09572486572
2015	232	6.5	96	0	0	17	19.6666666666667	4264.80909502801
2015	232	7	92	1	0	66	20.8333333333333	5161.61541151631
2015	232	7.5	85	0	0	151	23.0555555555556	5969.2694536847
2015	232	8	81	0	0	246	24.1666666666667	6415.34111870632
2015	232	8.5	81	0	0	363	24.6111111111111	6337.23722639884
2015	232	9	73	0	0	480	25.7222222222222	6061.89716933893
2015	232	9.5	68	0	0	561	26.8888888888889	5939.55317757268
2015	232	10	65	0	0	658	27.5	5924.07625826485
2015	232	10.5	63	1	0	707	28.2222222222222	5888.03390220808
2015	232	11	61	1	0	759	29.3333333333333	5775.14075758802
2015	232	11.5	60	1	0	830	29.8888888888889	5548.44425995936
2015	232	12	54	1	0	798	31.2777777777778	5177.17583696016
2015	232	12.5	50	1	0	841	32.5	4722.34454098595
2015	232	13	48	1	0	758	32.8333333333333	4605.8859313789
2015	232	13.5	57	6	0	928	32.2777777777778	5139.21196797035
2015	232	14	61	11	0	879	30.6666666666667	5830.71370560176
2015	232	14.5	61	10	0	680	30.6111111111111	6136.19509930075
2015	232	15	66	11	0	507	29.2222222222222	6104.13260982937
2015	232	15.5	67	11	0	437	28.7777777777778	5936.32225845449
2015	232	16	68	10	0	252	28	5855.16580272781
2015	232	16.5	70	10	0	181	27.1111111111111	5999.74548143366
2015	232	17	73	12	0	107	26.1666666666667	6155.25972200201
2015	232	17.5	75	12	0	34	25.3888888888889	6095.41666052018
2015	232	18	77	13	0	14	24.8888888888889	5901.84707905935
2015	232	18.5	80	14	0	1	24.5555555555556	5712.10615245045
2015	232	19	78	13	0	0	24.8888888888889	5579.52398057965
2015	232	19.5	76	8	0	0	25.2777777777778	5455.81355018402
2015	232	20	76	8	0	0	25.1111111111111	4970.44447034904
2015	232	20.5	79	9	0	0	24.6111111111111	3868.35683989868
2015	232	21	78	8	0	0	24.6111111111111	2678.61609426234
2015	232	21.5	77	7	0	0	24.7777777777778	1971.815237204
2015	232	22	77	4	0	0	24.6666666666667	1700.53220922049
2015	232	22.5	83	0	0	0	23.7777777777778	1666.36061556416
2015	232	23	85	0	0	0	23.1111111111111	1684.97178377664
2015	232	23.5	87	0	0	0	22.8333333333333	1624.5650160168
2015	233	0	87	0	0	0	22.7777777777778	1549.37379062311
2015	233	0.5	89	0	0	0	22.5	1541.75042044874
2015	233	1	92	0	0	0	21.8888888888889	1560.48838022586
2015	233	1.5	93	0	0	0	21.5555555555556	1554.13596965914
2015	233	2	94	0	0	0	21.2777777777778	1553.81962646421
2015	233	2.5	96	0	0	0	20.8333333333333	1587.68623312568
2015	233	3	97	0	0	0	20.5555555555556	1589.38631319301
2015	233	3.5	97	0	0	0	20.5	1528.62702317075
2015	233	4	96	0	0	0	20.3333333333333	1613.83841031905
2015	233	4.5	94	1	0	0	20.1666666666667	2011.67912225328
2015	233	5	98	0	0	0	20.1666666666667	2482.99931725397
2015	233	5.5	98	0	0	0	19.9444444444444	2817.97962436065
2015	233	6	99	0	0	0	19.8333333333333	3329.93104498339
2015	233	6.5	100	0	0	8	19.5555555555556	4283.84484166804
2015	233	7	100	0	0	43	19.6666666666667	5228.3029491328
2015	233	7.5	96	0	0	91	20.5	5667.99296122259
2015	233	8	93	1	0	158	21.2222222222222	5648.43443611669
2015	233	8.5	84	1	0	189	22	5360.96404239257
2015	233	9	84	0	0	310	23.0555555555556	5039.35492588608
2015	233	9.5	79	1	0	582	25.0555555555556	4862.32437365339
2015	233	10	73	0	0	431	25.3333333333333	4745.92976037352
2015	233	10.5	70	0	0	383	25.8888888888889	4581.43707324156
2015	233	11	67	1	0	541	26.3888888888889	4423.60666189383
2015	233	11.5	63	1	0	772	28.1111111111111	4353.04677477046
2015	233	12	60	1	0	799	29.1111111111111	4390.26289308558
2015	233	12.5	59	1	0	855	30.0555555555556	4528.84313197483
2015	233	13	56	1	0	878	30.1111111111111	4714.80890948583
2015	233	13.5	55	1	0	663	30.3333333333333	4897.36748773698
2015	233	14	54	1	0	519	30.1111111111111	5086.03620221763
2015	233	14.5	54	1	0	586	30.6111111111111	5291.72460016949
2015	233	15	53	1	0	550	31.1666666666667	5470.60100247272
2015	233	15.5	55	2	0	400	30.0555555555556	5595.36473027354
2015	233	16	60	3	0	263	29.8333333333333	5759.58033214417
2015	233	16.5	64	7	0	227	28.3888888888889	6020.69485946784
2015	233	17	69	8	0	229	27.2777777777778	6170.82014744586
2015	233	17.5	69	7	0	127	26.8333333333333	6025.80774224361
2015	233	18	72	8	0	41	25.8333333333333	5761.80325006472
2015	233	18.5	76	8	0	4	24.8333333333333	5582.24899986678
2015	233	19	76	8	0	0	24.6111111111111	5439.48015158502
2015	233	19.5	76	8	0	0	24.4444444444444	5200.42013372648
2015	233	20	76	8	0	0	24.4444444444444	4641.45261810769
2015	233	20.5	77	8	0	0	24.2777777777778	3646.02438341283
2015	233	21	76	7	0	0	24.2777777777778	2616.37439248695
2015	233	21.5	76	6	0	0	24.2222222222222	1973.68080370237
2015	233	22	78	7	0	0	24	1696.08637337939
2015	233	22.5	78	7	0	0	23.8333333333333	1644.76791225808
2015	233	23	78	7	0	0	23.7777777777778	1656.0738508095
2015	233	23.5	82	2	0	0	23.6111111111111	1604.31525573684
2015	234	0	84	0	0	0	22.8333333333333	1540.48211894092
2015	234	0.5	88	0	0	0	21.8888888888889	1533.19626884715
2015	234	1	90	0	0	0	21.3888888888889	1544.92795478201
2015	234	1.5	91	0	0	0	21	1531.35593860635
2015	234	2	88	1	0	0	21.1666666666667	1527.14461141762
2015	234	2.5	91	1	0	0	21.0555555555556	1563.71069960784
2015	234	3	91	0	0	0	21.2222222222222	1580.49464151081
2015	234	3.5	93	0	0	0	21.0555555555556	1541.7205870688
2015	234	4	93	0	0	0	20.4444444444444	1602.72382071631
2015	234	4.5	96	0	0	0	19.8333333333333	1919.3715099631
2015	234	5	97	0	0	0	19.5	2458.54722012793
